x,y,z
-57.7,-11.0,257.13473389355744
-57.6,-12.0,345.6733146067416
-57.6,-11.9,325.0701388888889
-57.6,-11.8,324.9477961432507
-57.6,-11.7,322.5601388888889
-57.6,-11.6,304.90472222222223
-57.6,-11.5,292.2259803921569
-57.6,-11.4,280.9121527777778
-57.6,-11.3,255.47756944444444
-57.6,-11.2,255.2030303030303
-57.6,-11.1,287.06631944444445
-57.6,-11.0,285.4549074074074
-57.5,-12.0,353.9776209490203
-57.5,-11.9,324.043870523416
-57.5,-11.8,300.9863397308927
-57.5,-11.7,300.67183195592287
-57.5,-11.6,288.0598484848485
-57.5,-11.5,281.7710257656782
-57.5,-11.4,267.54593663911845
-57.5,-11.3,263.7442148760331
-57.5,-11.2,282.0648862782597
-57.5,-11.1,315.70674931129474
-57.5,-11.0,311.8239669421488
-57.4,-12.0,324.35955056179773
-57.4,-11.9,319.21465277777776
-57.4,-11.8,295.4884297520661
-57.4,-11.7,270.78805555555556
-57.4,-11.6,262.82368055555554
-57.4,-11.5,260.77878151260506
-57.4,-11.4,281.525
-57.4,-11.3,296.01493055555557
-57.4,-11.2,297.99931129476585
-57.4,-11.1,331.4040972222222
-57.4,-11.0,303.037962962963
-57.3,-12.0,324.8170144462279
-57.3,-11.9,312.26358543417365
-57.3,-11.8,285.4189179804153
-57.3,-11.7,290.93018207282915
-57.3,-11.6,290.9168067226891
-57.3,-11.5,276.2748393475037
-57.3,-11.4,295.77408963585435
-57.3,-11.3,284.94145658263307
-57.3,-11.2,266.9449961802903
-57.3,-11.1,269.4297619047619
-57.3,-11.0,279.16386554621846
-57.2,-12.0,299.40430711610486
-57.2,-11.9,286.385625
-57.2,-11.8,287.6059917355372
-57.2,-11.7,294.08625
-57.2,-11.6,295.09444444444443
-57.2,-11.5,286.8168067226891
-57.2,-11.4,297.36930555555557
-57.2,-11.3,297.823125
-57.2,-11.2,303.26446280991735
-57.2,-11.1,316.20868055555553
-57.2,-11.0,322.6890740740741
-57.1,-12.0,290.08436329588017
-57.1,-11.9,298.6299305555556
-57.1,-11.8,291.8851928374656
-57.1,-11.7,306.62041666666664
-57.1,-11.6,309.7472222222222
-57.1,-11.5,314.4490196078431
-57.1,-11.4,331.3436805555556
-57.1,-11.3,326.51368055555554
-57.1,-11.2,351.59166666666664
-57.1,-11.1,334.1824305555556
-57.1,-11.0,319.21037037037036
-57.0,-12.0,304.50861423220977
-57.0,-11.9,310.05898148148145
-57.0,-11.8,300.0201101928375
-57.0,-11.7,289.9203703703704
-57.0,-11.6,320.5711111111111
-57.0,-11.5,338.3937441643324
-57.0,-11.4,361.6449074074074
-57.0,-11.3,352.77064814814815
-57.0,-11.2,338.64664830119375
-57.0,-11.1,321.9737962962963
-57.0,-11.0,322.7864197530864
-60.0,-12.0,393.7421903938758
-60.0,-11.9,385.8480769230769
-60.0,-11.8,416.66460811915357
-60.0,-11.7,393.00393772893773
-60.0,-11.6,361.1696886446886
-60.0,-11.5,352.16455813094467
-60.0,-11.4,346.60567765567765
-60.0,-11.3,320.1596153846154
-60.0,-11.2,293.6345472709109
-60.0,-11.1,267.27362637362637
-60.0,-11.0,296.35885225885227
-59.9,-12.0,408.2310861423221
-59.9,-11.9,411.87347222222223
-59.9,-11.8,395.7276859504132
-59.9,-11.7,402.1321527777778
-59.9,-11.6,378.5961805555556
-59.9,-11.5,355.578781512605
-59.9,-11.4,332.8079861111111
-59.9,-11.3,364.6097916666667
-59.9,-11.2,417.6787878787879
-59.9,-11.1,290.9370138888889
-59.9,-11.0,295.56018518518516
-59.8,-12.0,424.46554307116105
-59.8,-11.9,416.27194444444444
-59.8,-11.8,360.67203856749313
-59.8,-11.7,374.00368055555555
-59.8,-11.6,350.4789583333333
-59.8,-11.5,355.5504201680672
-59.8,-11.4,381.0622916666667
-59.8,-11.3,421.00708333333336
-59.8,-11.2,426.7350550964187
-59.8,-11.1,385.95951388888886
-59.8,-11.0,358.24175925925925
-59.7,-12.0,402.1936549900859
-59.7,-11.9,375.7906862745098
-59.7,-11.8,348.3585665671227
-59.7,-11.7,348.7310224089636
-59.7,-11.6,343.5482492997199
-59.7,-11.5,344.67092719440717
-59.7,-11.4,409.88494397759104
-59.7,-11.3,407.15707282913166
-59.7,-11.2,371.5903882214043
-59.7,-11.1,387.36806722689073
-59.7,-11.0,363.57563025210084
-59.6,-12.0,415.1757490636704
-59.6,-11.9,368.6742361111111
-59.6,-11.8,349.68037190082646
-59.6,-11.7,360.69319444444443
-59.6,-11.6,389.81159722222225
-59.6,-11.5,373.4577731092437
-59.6,-11.4,390.040625
-59.6,-11.3,372.8466666666667
-59.6,-11.2,335.0698347107438
-59.6,-11.1,343.7936111111111
-59.6,-11.0,330.6160185185185
-59.5,-12.0,406.827282013186
-59.5,-11.9,380.3362947658402
-59.5,-11.8,371.1445939485008
-59.5,-11.7,381.25509641873276
-59.5,-11.6,395.859435261708
-59.5,-11.5,366.97590110424335
-59.5,-11.4,359.70268595041324
-59.5,-11.3,334.48126721763083
-59.5,-11.2,319.2946520046445
-59.5,-11.1,311.6185950413223
-59.5,-11.0,313.64747474747475
-59.4,-12.0,437.7498127340824
-59.4,-11.9,413.0720138888889
-59.4,-11.8,365.381955922865
-59.4,-11.7,356.4865277777778
-59.4,-11.6,368.88895833333333
-59.4,-11.5,354.3429971988796
-59.4,-11.4,333.41034722222224
-59.4,-11.3,317.61541666666665
-59.4,-11.2,323.46067493112946
-59.4,-11.1,339.31104166666665
-59.4,-11.0,315.5889814814815
-59.3,-12.0,444.3184779529789
-59.3,-11.9,435.14488795518207
-59.3,-11.8,397.37294256545596
-59.3,-11.7,366.20840336134455
-59.3,-11.6,355.09159663865546
-59.3,-11.5,340.5470658851776
-59.3,-11.4,358.6120448179272
-59.3,-11.3,327.7653361344538
-59.3,-11.2,344.9404819779151
-59.3,-11.1,356.3826330532213
-59.3,-11.0,299.5014939309057
-59.2,-12.0,373.5705056179775
-59.2,-11.9,442.57472222222225
-59.2,-11.8,378.26315426997246
-59.2,-11.7,343.83201388888887
-59.2,-11.6,339.45986111111114
-59.2,-11.5,341.7768907563025
-59.2,-11.4,326.15708333333333
-59.2,-11.3,323.4238888888889
-59.2,-11.2,342.12658402203857
-59.2,-11.1,334.06152777777777
-59.2,-11.0,308.58314814814815
-59.1,-12.0,355.4317415730337
-59.1,-11.9,418.3828472222222
-59.1,-11.8,374.40833333333336
-59.1,-11.7,349.79868055555556
-59.1,-11.6,367.8107638888889
-59.1,-11.5,353.7403361344538
-59.1,-11.4,346.971875
-59.1,-11.3,357.26743055555556
-59.1,-11.2,373.3222451790634
-59.1,-11.1,366.86576388888886
-59.1,-11.0,331.2013888888889
-59.0,-12.0,363.82811774538027
-59.0,-11.9,390.17809917355373
-59.0,-11.8,414.2068847756301
-59.0,-11.7,361.9445592286501
-59.0,-11.6,350.4923553719008
-59.0,-11.5,360.1973748176957
-59.0,-11.4,412.48829201101927
-59.0,-11.3,390.05027548209364
-59.0,-11.2,372.5789222047674
-59.0,-11.1,408.16825068870526
-59.0,-11.0,360.6098255280073
-58.9,-12.0,354.8
-58.9,-11.9,359.04354166666667
-58.9,-11.8,411.6542011019284
-58.9,-11.7,356.04618055555557
-58.9,-11.6,321.82944444444445
-58.9,-11.5,352.637675070028
-58.9,-11.4,403.03444444444443
-58.9,-11.3,353.29777777777775
-58.9,-11.2,321.37017906336087
-58.9,-11.1,348.43083333333334
-58.9,-11.0,353.77555555555557
-58.8,-12.0,338.9991573033708
-58.8,-11.9,329.7270138888889
-58.8,-11.8,360.10006887052344
-58.8,-11.7,348.4581944444444
-58.8,-11.6,314.7760416666667
-58.8,-11.5,329.2823529411765
-58.8,-11.4,363.65756944444445
-58.8,-11.3,394.8204166666667
-58.8,-11.2,385.28264462809915
-58.8,-11.1,316.55395833333336
-58.8,-11.0,292.6852777777778
-58.7,-12.0,317.87621565480123
-58.7,-11.9,327.2691176470588
-58.7,-11.8,303.14612125842075
-58.7,-11.7,317.9143557422969
-58.7,-11.6,308.93655462184876
-58.7,-11.5,310.5341430689923
-58.7,-11.4,343.2487394957983
-58.7,-11.3,396.06974789915967
-58.7,-11.2,357.3719008264463
-58.7,-11.1,308.0367647058824
-58.7,-11.0,273.5155929038282
-58.6,-12.0,295.0178838951311
-58.6,-11.9,315.2975
-58.6,-11.8,290.19593663911843
-58.6,-11.7,319.3645138888889
-58.6,-11.6,308.1921527777778
-58.6,-11.5,287.290056022409
-58.6,-11.4,313.8379861111111
-58.6,-11.3,345.6459027777778
-58.6,-11.2,334.85034435261707
-58.6,-11.1,296.85298611111114
-58.6,-11.0,282.4412962962963
-58.5,-12.0,279.89038701622974
-58.5,-11.9,304.83435185185186
-58.5,-11.8,303.0590449954086
-58.5,-11.7,293.6113888888889
-58.5,-11.6,300.1112037037037
-58.5,-11.5,295.3529411764706
-58.5,-11.4,295.3696296296296
-58.5,-11.3,308.87388888888887
-58.5,-11.2,338.5380165289256
-58.5,-11.1,297.11046296296297
-58.5,-11.0,274.1781481481481
-61.5,-12.0,264.57537967650325
-61.5,-11.9,250.4319597069597
-61.5,-11.8,225.40677504313868
-61.5,-11.7,221.22152014652013
-61.5,-11.6,223.4074175824176
-61.5,-11.5,213.4343891402715
-61.5,-11.4,204.54313186813187
-61.5,-11.3,259.1180402930403
-61.5,-11.2,267.6538915629825
-61.5,-11.1,299.5164835164835
-61.5,-11.0,309.4229548229548
-61.4,-12.0,250.5690074906367
-61.4,-11.9,240.20638888888888
-61.4,-11.8,227.7449035812672
-61.4,-11.7,229.9676388888889
-61.4,-11.6,232.1286111111111
-61.4,-11.5,201.58109243697479
-61.4,-11.4,226.03041666666667
-61.4,-11.3,245.17895833333333
-61.4,-11.2,233.41322314049586
-61.4,-11.1,223.03104166666665
-61.4,-11.0,229.13101851851852
-61.3,-12.0,226.5079784722878
-61.3,-11.9,236.9841736694678
-61.3,-11.8,242.8044308632544
-61.3,-11.7,225.8702380952381
-61.3,-11.6,199.16785714285714
-61.3,-11.5,203.71040180778195
-61.3,-11.4,230.94418767507003
-61.3,-11.3,227.82044817927172
-61.3,-11.2,220.4033613445378
-61.3,-11.1,207.14859943977592
-61.3,-11.0,200.61185807656395
-61.2,-12.0,225.90777153558054
-61.2,-11.9,212.90104166666666
-61.2,-11.8,202.79545454545453
-61.2,-11.7,192.939375
-61.2,-11.6,212.09618055555555
-61.2,-11.5,228.57254901960783
-61.2,-11.4,253.8961111111111
-61.2,-11.3,235.7386111111111
-61.2,-11.2,239.0714876033058
-61.2,-11.1,239.67465277777777
-61.2,-11.0,222.9300925925926
-61.1,-12.0,262.2382958801498
-61.1,-11.9,257.9160416666667
-61.1,-11.8,207.50936639118459
-61.1,-11.7,197.54361111111112
-61.1,-11.6,232.7223611111111
-61.1,-11.5,239.09313725490196
-61.1,-11.4,271.47805555555556
-61.1,-11.3,271.84270833333335
-61.1,-11.2,234.27100550964187
-61.1,-11.1,235.79722222222222
-61.1,-11.0,216.56222222222223
-61.0,-12.0,290.0280434580741
-61.0,-11.9,263.2470385674931
-61.0,-11.8,207.62495731165905
-61.0,-11.7,215.06949035812673
-61.0,-11.6,248.7792699724518
-61.0,-11.5,277.8519341620946
-61.0,-11.4,295.18560606060606
-61.0,-11.3,293.99187327823694
-61.0,-11.2,253.54040024588485
-61.0,-11.1,222.2612258953168
-61.0,-11.0,203.25702479338844
-60.9,-12.0,275.52415730337077
-60.9,-11.9,238.73611111111111
-60.9,-11.8,211.12920110192837
-60.9,-11.7,225.13659722222224
-60.9,-11.6,292.86333333333334
-60.9,-11.5,296.46841736694677
-60.9,-11.4,269.2888888888889
-60.9,-11.3,314.04625
-60.9,-11.2,329.6452479338843
-60.9,-11.1,227.650625
-60.9,-11.0,226.1302777777778
-60.8,-12.0,316.2262172284644
-60.8,-11.9,277.36930555555557
-60.8,-11.8,217.84345730027547
-60.8,-11.7,223.82944444444445
-60.8,-11.6,309.70125
-60.8,-11.5,301.8091736694678
-60.8,-11.4,384.67534722222223
-60.8,-11.3,417.3729861111111
-60.8,-11.2,350.5201790633609
-60.8,-11.1,241.91256944444444
-60.8,-11.0,209.02481481481482
-60.7,-12.0,301.4052497403456
-60.7,-11.9,290.2186974789916
-60.7,-11.8,245.58198486005972
-60.7,-11.7,272.6378851540616
-60.7,-11.6,409.5542016806723
-60.7,-11.5,419.41183532236425
-60.7,-11.4,406.7864145658263
-60.7,-11.3,363.39432773109246
-60.7,-11.2,293.7574831585527
-60.7,-11.1,260.82906162464985
-60.7,-11.0,238.53958916900095
-60.6,-12.0,331.1283707865169
-60.6,-11.9,310.56930555555556
-60.6,-11.8,317.35619834710747
-60.6,-11.7,337.52430555555554
-60.6,-11.6,423.6190972222222
-60.6,-11.5,377.05518207282915
-60.6,-11.4,322.0228472222222
-60.6,-11.3,328.8488194444444
-60.6,-11.2,232.88340220385675
-60.6,-11.1,240.6604861111111
-60.6,-11.0,237.47185185185185
-60.5,-12.0,357.3420001857183
-60.5,-11.9,344.2359504132231
-60.5,-11.8,342.9375725701796
-60.5,-11.7,356.1026859504132
-60.5,-11.6,389.540564738292
-60.5,-11.5,324.67400513924576
-60.5,-11.4,301.5957988980716
-60.5,-11.3,297.42782369146005
-60.5,-11.2,250.67884707328736
-60.5,-11.1,208.7306473829201
-60.5,-11.0,216.82479338842975
-60.4,-12.0,372.4120786516854
-60.4,-11.9,364.78541666666666
-60.4,-11.8,359.54242424242426
-60.4,-11.7,361.39770833333336
-60.4,-11.6,366.8276388888889
-60.4,-11.5,360.6770308123249
-60.4,-11.4,328.12583333333333
-60.4,-11.3,329.0965972222222
-60.4,-11.2,263.0675619834711
-60.4,-11.1,214.54340277777777
-60.4,-11.0,211.0348148148148
-60.3,-12.0,366.85468794259276
-60.3,-11.9,391.6953781512605
-60.3,-11.8,389.0870199319397
-60.3,-11.7,395.71477591036415
-60.3,-11.6,422.1749299719888
-60.3,-11.5,417.5557517124497
-60.3,-11.4,366.63711484593836
-60.3,-11.3,393.86036414565825
-60.3,-11.2,401.10611848045005
-60.3,-11.1,226.43088235294118
-60.3,-11.0,215.96619981325864
-60.2,-12.0,394.0519662921348
-60.2,-11.9,418.5720138888889
-60.2,-11.8,409.75977961432505
-60.2,-11.7,404.8245138888889
-60.2,-11.6,395.95430555555555
-60.2,-11.5,415.2002100840336
-60.2,-11.4,350.5546527777778
-60.2,-11.3,345.90208333333334
-60.2,-11.2,337.84118457300275
-60.2,-11.1,247.37125
-60.2,-11.0,278.2699074074074
-60.1,-12.0,419.12818352059924
-60.1,-11.9,392.655
-60.1,-11.8,387.54593663911845
-60.1,-11.7,368.7971527777778
-60.1,-11.6,329.09784722222224
-60.1,-11.5,367.72626050420166
-60.1,-11.4,388.59208333333333
-60.1,-11.3,317.9848611111111
-60.1,-11.2,346.9232093663912
-60.1,-11.1,294.2909722222222
-60.1,-11.0,344.7514814814815
-60.0,-12.0,407.06229712858925
-60.0,-11.9,385.0700925925926
-60.0,-11.8,408.232782369146
-60.0,-11.7,385.43268518518516
-60.0,-11.6,345.5285185185185
-60.0,-11.5,341.0371615312792
-60.0,-11.4,353.8466666666667
-60.0,-11.3,324.64564814814815
-60.0,-11.2,305.59146005509643
-60.0,-11.1,288.6311111111111
-60.0,-11.0,319.6741975308642
-63.0,-12.0,171.12680577849116
-63.0,-11.9,172.0459706959707
-63.0,-11.8,182.097175551721
-63.0,-11.7,197.2478021978022
-63.0,-11.6,223.96456043956044
-63.0,-11.5,223.4206297903777
-63.0,-11.4,244.19276556776558
-63.0,-11.3,279.3557692307692
-63.0,-11.2,260.530106257379
-63.0,-11.1,298.9254578754579
-63.0,-11.0,309.6711843711844
-62.9,-12.0,178.61647940074906
-62.9,-11.9,172.04395833333334
-62.9,-11.8,188.1787878787879
-62.9,-11.7,190.16541666666666
-62.9,-11.6,208.68298611111112
-62.9,-11.5,219.62072829131654
-62.9,-11.4,231.72451388888888
-62.9,-11.3,281.154375
-62.9,-11.2,255.1270661157025
-62.9,-11.1,275.25395833333334
-62.9,-11.0,293.20824074074073
-62.8,-12.0,181.9884831460674
-62.8,-11.9,174.08673611111112
-62.8,-11.8,174.499173553719
-62.8,-11.7,180.44097222222223
-62.8,-11.6,203.00152777777777
-62.8,-11.5,243.1015406162465
-62.8,-11.4,264.61645833333336
-62.8,-11.3,294.19409722222224
-62.8,-11.2,250.36136363636365
-62.8,-11.1,259.60305555555556
-62.8,-11.0,272.0363888888889
-62.7,-12.0,241.36870928146539
-62.7,-11.9,204.10378151260505
-62.7,-11.8,187.08528370025695
-62.7,-11.7,190.85245098039215
-62.7,-11.6,204.4419467787115
-62.7,-11.5,241.81145399336205
-62.7,-11.4,279.4872549019608
-62.7,-11.3,278.39607843137253
-62.7,-11.2,254.535037155358
-62.7,-11.1,234.76617647058825
-62.7,-11.0,251.97871148459384
-62.6,-12.0,244.59288389513108
-62.6,-11.9,313.25111111111113
-62.6,-11.8,237.5896694214876
-62.6,-11.7,208.143125
-62.6,-11.6,210.01819444444445
-62.6,-11.5,273.9238095238095
-62.6,-11.4,275.79597222222225
-62.6,-11.3,240.9479861111111
-62.6,-11.2,273.12293388429754
-62.6,-11.1,266.26416666666665
-62.6,-11.0,243.77083333333334
-62.5,-12.0,198.138545825982
-62.5,-11.9,273.786914600551
-62.5,-11.8,228.25811078478247
-62.5,-11.7,237.95544077134986
-62.5,-11.6,272.3728650137741
-62.5,-11.5,278.59899993055075
-62.5,-11.4,247.21108815426996
-62.5,-11.3,247.11866391184574
-62.5,-11.2,230.10511577078069
-62.5,-11.1,214.18760330578513
-62.5,-11.0,298.31441689623506
-62.4,-12.0,258.8725655430712
-62.4,-11.9,231.37680555555556
-62.4,-11.8,342.1511707988981
-62.4,-11.7,287.24805555555554
-62.4,-11.6,303.2061111111111
-62.4,-11.5,265.8224089635854
-62.4,-11.4,227.75597222222223
-62.4,-11.3,218.58208333333334
-62.4,-11.2,220.02134986225894
-62.4,-11.1,208.91430555555556
-62.4,-11.0,254.5099074074074
-62.3,-12.0,407.39354168633747
-62.3,-11.9,282.94145658263307
-62.3,-11.8,343.2917563719703
-62.3,-11.7,278.75756302521006
-62.3,-11.6,251.36687675070027
-62.3,-11.5,228.83518113127604
-62.3,-11.4,209.32450980392156
-62.3,-11.3,195.18067226890756
-62.3,-11.2,208.896798388777
-62.3,-11.1,199.72787114845937
-62.3,-11.0,207.00924369747898
-62.2,-12.0,447.4779026217228
-62.2,-11.9,334.62159722222225
-62.2,-11.8,331.3435950413223
-62.2,-11.7,264.164375
-62.2,-11.6,231.12375
-62.2,-11.5,216.53704481792718
-62.2,-11.4,203.68041666666667
-62.2,-11.3,191.5090277777778
-62.2,-11.2,208.4504820936639
-62.2,-11.1,187.84479166666668
-62.2,-11.0,185.44814814814814
-62.1,-12.0,439.9176029962547
-62.1,-11.9,374.98493055555554
-62.1,-11.8,314.1912534435262
-62.1,-11.7,238.28527777777776
-62.1,-11.6,214.08159722222223
-62.1,-11.5,198.88949579831933
-62.1,-11.4,203.59958333333333
-62.1,-11.3,183.32986111111111
-62.1,-11.2,224.63539944903582
-62.1,-11.1,200.36375
-62.1,-11.0,171.4712037037037
-62.0,-12.0,392.81381743894514
-62.0,-11.9,367.38891184573004
-62.0,-11.8,276.3781162488901
-62.0,-11.7,231.68815426997244
-62.0,-11.6,220.09084022038567
-62.0,-11.5,207.35321897353984
-62.0,-11.4,186.4784435261708
-62.0,-11.3,179.07052341597796
-62.0,-11.2,198.18209138720033
-62.0,-11.1,185.94559228650138
-62.0,-11.0,174.51083562901744
-61.9,-12.0,373.99887640449435
-61.9,-11.9,349.32166666666666
-61.9,-11.8,271.1207988980716
-61.9,-11.7,234.75097222222223
-61.9,-11.6,219.39444444444445
-61.9,-11.5,218.46162464985994
-61.9,-11.4,188.9886111111111
-61.9,-11.3,180.76256944444444
-61.9,-11.2,182.9882920110193
-61.9,-11.1,173.6017361111111
-61.9,-11.0,178.84722222222223
-61.8,-12.0,370.51479400749065
-61.8,-11.9,273.9608333333333
-61.8,-11.8,255.2763085399449
-61.8,-11.7,232.72916666666666
-61.8,-11.6,222.49819444444444
-61.8,-11.5,200.24614845938376
-61.8,-11.4,181.8854861111111
-61.8,-11.3,216.9638888888889
-61.8,-11.2,234.21253443526172
-61.8,-11.1,231.6509722222222
-61.8,-11.0,199.40648148148148
-61.7,-12.0,321.63412331224623
-61.7,-11.9,241.6421568627451
-61.7,-11.8,224.03430793805126
-61.7,-11.7,222.74460784313726
-61.7,-11.6,198.31764705882352
-61.7,-11.5,193.78560836099146
-61.7,-11.4,188.78487394957983
-61.7,-11.3,224.77429971988795
-61.7,-11.2,295.69657615112163
-61.7,-11.1,257.3214985994398
-61.7,-11.0,225.96946778711484
-61.6,-12.0,311.3503745318352
-61.6,-11.9,278.65305555555557
-61.6,-11.8,246.09235537190082
-61.6,-11.7,206.25125
-61.6,-11.6,200.15305555555557
-61.6,-11.5,208.92261904761904
-61.6,-11.4,205.735
-61.6,-11.3,263.4015277777778
-61.6,-11.2,330.1081267217631
-61.6,-11.1,351.7923611111111
-61.6,-11.0,294.54898148148146
-61.5,-12.0,272.2716604244694
-61.5,-11.9,255.07222222222222
-61.5,-11.8,229.81854912764004
-61.5,-11.7,224.05324074074073
-61.5,-11.6,215.31435185185185
-61.5,-11.5,209.54276377217553
-61.5,-11.4,209.2699074074074
-61.5,-11.3,264.00231481481484
-61.5,-11.2,274.948668503214
-61.5,-11.1,341.7493518518518
-61.5,-11.0,354.8662962962963
-64.5,-12.0,179.31522410174097
-64.5,-11.9,176.59606227106227
-64.5,-11.8,178.56870402324947
-64.5,-11.7,195.38699633699633
-64.5,-11.6,192.9758241758242
-64.5,-11.5,167.4382676147382
-64.5,-11.4,176.80421245421246
-64.5,-11.3,175.04734432234432
-64.5,-11.2,173.40986286440832
-64.5,-11.1,180.7996336996337
-64.5,-11.0,196.2028083028083
-64.4,-12.0,178.96940798791428
-64.4,-11.9,180.44180672268908
-64.4,-11.8,195.6196958122092
-64.4,-11.7,207.05910364145657
-64.4,-11.6,189.30511204481792
-64.4,-11.5,169.92662947531954
-64.4,-11.4,174.55182072829132
-64.4,-11.3,183.50672268907564
-64.4,-11.2,172.91749427043544
-64.4,-11.1,182.12717086834735
-64.4,-11.0,186.3781512605042
-64.3,-12.0,160.9303370786517
-64.3,-11.9,184.51819444444445
-64.3,-11.8,215.4853305785124
-64.3,-11.7,226.63479166666667
-64.3,-11.6,186.51236111111112
-64.3,-11.5,181.5296218487395
-64.3,-11.4,175.23055555555555
-64.3,-11.3,195.005625
-64.3,-11.2,169.58422865013773
-64.3,-11.1,190.5492361111111
-64.3,-11.0,191.6100925925926
-64.2,-12.0,176.15591048379608
-64.2,-11.9,165.87568870523415
-64.2,-11.8,193.0680964414999
-64.2,-11.7,243.3701790633609
-64.2,-11.6,199.6130165289256
-64.2,-11.5,183.91895270504895
-64.2,-11.4,180.0746556473829
-64.2,-11.3,202.5159090909091
-64.2,-11.2,174.7068506249573
-64.2,-11.1,181.132782369146
-64.2,-11.0,197.1502295684114
-64.1,-12.0,185.62883580398451
-64.1,-11.9,183.30896358543419
-64.1,-11.8,171.0903534967706
-64.1,-11.7,202.02380952380952
-64.1,-11.6,195.60476190476192
-64.1,-11.5,205.9402584563237
-64.1,-11.4,199.85980392156864
-64.1,-11.3,206.75882352941176
-64.1,-11.2,190.89860406972707
-64.1,-11.1,175.38578431372548
-64.1,-11.0,194.9640522875817
-64.0,-12.0,173.86869718636828
-64.0,-11.9,196.07685950413224
-64.0,-11.8,197.90369510279353
-64.0,-11.7,232.28725895316805
-64.0,-11.6,192.59772727272727
-64.0,-11.5,215.70782693242586
-64.0,-11.4,227.33298898071627
-64.0,-11.3,202.6724517906336
-64.0,-11.2,210.28522641896046
-64.0,-11.1,192.81969696969696
-64.0,-11.0,196.35775941230486
-63.9,-12.0,178.52659176029962
-63.9,-11.9,197.21951388888888
-63.9,-11.8,207.0651515151515
-63.9,-11.7,217.48159722222223
-63.9,-11.6,222.33430555555555
-63.9,-11.5,212.23179271708685
-63.9,-11.4,245.705
-63.9,-11.3,223.7838888888889
-63.9,-11.2,219.04820936639118
-63.9,-11.1,203.15020833333332
-63.9,-11.0,257.62833333333333
-63.8,-12.0,187.39578651685395
-63.8,-11.9,206.00590277777778
-63.8,-11.8,233.6486914600551
-63.8,-11.7,232.65597222222223
-63.8,-11.6,274.20930555555555
-63.8,-11.5,221.9251400560224
-63.8,-11.4,246.29131944444444
-63.8,-11.3,260.61090277777777
-63.8,-11.2,250.44242424242424
-63.8,-11.1,218.60333333333332
-63.8,-11.0,391.95824074074073
-63.7,-12.0,197.78198470399397
-63.7,-11.9,210.6796918767507
-63.7,-11.8,275.84151677199804
-63.7,-11.7,332.403081232493
-63.7,-11.6,330.7705182072829
-63.7,-11.5,257.2300684979874
-63.7,-11.4,263.9345238095238
-63.7,-11.3,299.7230392156863
-63.7,-11.2,277.28793666226824
-63.7,-11.1,316.99390756302523
-63.7,-11.0,706.1333333333333
-63.6,-12.0,194.88539325842697
-63.6,-11.9,205.22347222222223
-63.6,-11.8,239.22596418732783
-63.6,-11.7,359.0682638888889
-63.6,-11.6,242.4951388888889
-63.6,-11.5,237.9702380952381
-63.6,-11.4,238.15368055555555
-63.6,-11.3,256.11895833333335
-63.6,-11.2,254.1888429752066
-63.6,-11.1,291.76381944444444
-63.6,-11.0,627.875
-63.5,-12.0,184.82718915405331
-63.5,-11.9,198.0904958677686
-63.5,-11.8,228.00484939553309
-63.5,-11.7,345.8446280991736
-63.5,-11.6,273.3387741046832
-63.5,-11.5,244.4757969303424
-63.5,-11.4,230.87816804407714
-63.5,-11.3,246.46859504132232
-63.5,-11.2,253.18898982309952
-63.5,-11.1,283.4442148760331
-63.5,-11.0,347.8650137741047
-63.4,-12.0,194.8566479400749
-63.4,-11.9,187.951875
-63.4,-11.8,204.05798898071626
-63.4,-11.7,222.0259722222222
-63.4,-11.6,253.7434027777778
-63.4,-11.5,275.3111344537815
-63.4,-11.4,229.92479166666666
-63.4,-11.3,242.77895833333332
-63.4,-11.2,297.93305785123965
-63.4,-11.1,310.725
-63.4,-11.0,325.20064814814816
-63.3,-12.0,177.8940609951846
-63.3,-11.9,181.13914565826332
-63.3,-11.8,194.63893325925412
-63.3,-11.7,212.1310224089636
-63.3,-11.6,260.75588235294117
-63.3,-11.5,295.744085869642
-63.3,-11.4,245.54943977591037
-63.3,-11.3,229.47591036414565
-63.3,-11.2,286.7323425237864
-63.3,-11.1,324.56666666666666
-63.3,-11.0,282.41465919701216
-63.2,-12.0,176.88239700374533
-63.2,-11.9,180.16319444444446
-63.2,-11.8,202.88505509641874
-63.2,-11.7,207.2902777777778
-63.2,-11.6,226.98708333333335
-63.2,-11.5,340.5553221288515
-63.2,-11.4,309.91333333333336
-63.2,-11.3,250.26090277777777
-63.2,-11.2,256.94662534435264
-63.2,-11.1,330.356875
-63.2,-11.0,280.9683333333333
-63.1,-12.0,179.41619850187266
-63.1,-11.9,195.17208333333335
-63.1,-11.8,204.7219696969697
-63.1,-11.7,219.4609722222222
-63.1,-11.6,254.77138888888888
-63.1,-11.5,265.3220588235294
-63.1,-11.4,277.61118055555556
-63.1,-11.3,281.5701388888889
-63.1,-11.2,282.22913223140495
-63.1,-11.1,326.6408333333333
-63.1,-11.0,311.9972222222222
-63.0,-12.0,168.34769038701623
-63.0,-11.9,176.61981481481482
-63.0,-11.8,183.94361799816346
-63.0,-11.7,197.1587037037037
-63.0,-11.6,230.15324074074073
-63.0,-11.5,225.9606909430439
-63.0,-11.4,241.3227777777778
-63.0,-11.3,279.0821296296296
-63.0,-11.2,264.0111111111111
-63.0,-11.1,308.32194444444445
-63.0,-11.0,307.4285185185185
-66.0,-12.0,172.18372638597359
